date,campus,level,record_type,address,zip,status,violation_count,violations
2026-04-16,CODWELL ELEMENTARY SCHOOL,Elementary,inspection,5225 TAVENOR HOUSTON TX,77048,OPEN,0,
2026-04-16,CODWELL ELEMENTARY SCHOOL,Elementary,inspection,5225 TAVENOR HOUSTON TX,77048,OPEN,0,
2026-04-16,CODWELL ELEMENTARY SCHOOL,Elementary,grease_trap,5225 TAVENOR HOUSTON TX,77048,OPEN,0,
2026-04-16,BUSSEY ELEMENTARY,Elementary,inspection,11555 AIRLINE DR HOUSTON TX,77037,OPEN,0,
2026-04-16,BUSSEY ELEMENTARY,Elementary,grease_trap,11555 AIRLINE DR HOUSTON TX,77037,OPEN,0,
2026-04-16,BUSSEY ELEMENTARY,Elementary,inspection,11555 AIRLINE DR HOUSTON TX,77037,OPEN,1,51 Houston Ordinance Violation: 5-501.113 (Violation)
2026-04-16,ATKINSON ELEMENTARY SCHOOL,Elementary,inspection,9602 KINGSPOINT HOUSTON TX,77075,OPEN,0,
2026-04-16,ATKINSON ELEMENTARY SCHOOL,Elementary,inspection,9602 KINGSPOINT HOUSTON TX,77075,OPEN,0,
2026-04-16,ATKINSON ELEMENTARY SCHOOL,Elementary,grease_trap,9602 KINGSPOINT HOUSTON TX,77075,OPEN,0,
2026-04-14,SEMILLA'S PRE SCHOOL,Elementary,inspection,5226 ELM ST HOUSTON TX,77081,OPEN,1,1 Houston Ordinance Violation: 5-501.114 (Violation Repeat)
2026-04-14,ROSS ELEMENTARY,Elementary,grease_trap,2819 BAY HOUSTON TX,77026,OPEN,0,
2026-04-14,ROSS ELEMENTARY,Elementary,inspection,2819 BAY HOUSTON TX,77026,OPEN,7,1 Houston Ordinance Violation: 3-501.16(A)(2) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 6-501.112 (Violation) | 3 Houston Ordinance Violation: 3-303.12(B) (Violation Corrected On Site) | 4 Houston Ordinance Violation: 4-201.11 (Violation) | 5 Houston Ordinance Violation: 6-501.18 (Violation) | 6 Houston Ordinance Violation: 6-501.12(A) (Violation) | 7 Houston Ordinance Violation: 6-501.11 (Violation)
2026-04-14,NORTH POINTE ELEMENTARY,Elementary,grease_trap,3200 ALMOND CREEK HOUSTON TX,77059,OPEN,0,
2026-04-14,NORTH POINTE ELEMENTARY,Elementary,inspection,3200 ALMOND CREEK HOUSTON TX,77059,OPEN,0,
2026-04-14,MC WILLIAMS SCHOOL,Middle / Jr. High,inspection,6100 KNOX HOUSTON TX,77091,OPEN,0,
2026-04-14,MC WILLIAMS SCHOOL,Middle / Jr. High,inspection,6100 KNOX HOUSTON TX,77091,OPEN,0,
2026-04-14,MC WILLIAMS SCHOOL,Middle / Jr. High,grease_trap,6100 KNOX HOUSTON TX,77091,OPEN,0,
2026-04-14,DOGAN ELEMENTARY,Elementary,grease_trap,4202 LIBERTY RD HOUSTON TX,77026,OPEN,0,
2026-04-14,DOGAN ELEMENTARY,Elementary,inspection,4202 LIBERTY RD HOUSTON TX,77026,OPEN,3,1 Houston Ordinance Violation: 3-304.12(B) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 5-501.113 (Violation) | 3 Houston Ordinance Violation: 6-501.12(A) (Violation)
2026-04-14,BRUCE ELEMENTARY SCHOOL,Elementary,grease_trap,510 JENSEN DR HOUSTON TX,77020,OPEN,0,
2026-04-14,BRUCE ELEMENTARY SCHOOL,Elementary,inspection,510 JENSEN DR HOUSTON TX,77020,OPEN,1,1 Houston Ordinance Violation: 5-501.15(A) (Violation)
2026-04-14,BRUCE ELEMENTARY SCHOOL,Elementary,inspection,510 JENSEN DR HOUSTON TX,77020,OPEN,3,1 Houston Ordinance Violation: 6-301.12(A) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 4-402.11(A)(3) (Violation) | 3 Houston Ordinance Violation: 6-201.17(A) (Violation Repeat)
2026-04-14,ATHERTON ELEMENTARY,Elementary,inspection,2011 SOLO HOUSTON TX,77020,OPEN,0,
2026-04-14,ATHERTON ELEMENTARY,Elementary,grease_trap,2011 SOLO HOUSTON TX,77020,OPEN,0,
2026-04-14,ATHERTON ELEMENTARY,Elementary,inspection,2011 SOLO HOUSTON TX,77020,OPEN,2,1 Houston Ordinance Violation: 4-501.11(A) (Violation) | 2 Houston Ordinance Violation: 6-201.17(A) (Violation Repeat)
2026-04-13,SPACE CENTER INTERMEDIATE,Middle / Jr. High,grease_trap,17400 SATURN HOUSTON TX,77058,OPEN,0,
2026-04-13,SPACE CENTER INTERMEDIATE,Middle / Jr. High,inspection,17400 SATURN HOUSTON TX,77058,OPEN,2,1 Houston Ordinance Violation: 5-501.115 (Violation) | 2 Houston Ordinance Violation: COH-21-244(b) (Violation)
2026-04-13,NAVARRO MS,Middle / Jr. High,inspection,5100 POLK HOUSTON TX,77023,OPEN,1,1 Houston Ordinance Violation: 6-501.11 (Violation Repeat)
2026-04-13,NAVARRO MS,Middle / Jr. High,inspection,5100 POLK HOUSTON TX,77023,OPEN,1,93 Houston Ordinance Violation: 6-501.11 (Violation)
2026-04-13,NAVARRO MS,Middle / Jr. High,grease_trap,5100 POLK HOUSTON TX,77023,OPEN,0,
2026-04-13,KEY MIDDLE,Middle / Jr. High,grease_trap,4000 KELLEY HOUSTON TX,77026,OPEN,0,
2026-04-13,KEY MIDDLE,Middle / Jr. High,inspection,4000 KELLEY HOUSTON TX,77026,OPEN,3,1 Houston Ordinance Violation: TAC-228.31(d) (Violation) | 2 Houston Ordinance Violation: 6-501.11 (Violation) | 3 Houston Ordinance Violation: 6-501.12(A) (Violation)
2026-04-13,JOHN WARD ELEMENTARY SCHOOL,Elementary,grease_trap,1440 BOULDERCREST HOUSTON TX,77062,OPEN,0,
2026-04-13,JOHN WARD ELEMENTARY SCHOOL,Elementary,inspection,1440 BOULDERCREST HOUSTON TX,77062,OPEN,2,1 Houston Ordinance Violation: 5-501.113 (Violation) | 2 Houston Ordinance Violation: 6-201.17(A) (Violation)
2026-04-13,FLEMING MIDDLE SCHOOL,Middle / Jr. High,grease_trap,4910 COLLINGSWORTH HOUSTON TX,77026,OPEN,0,
2026-04-13,FLEMING MIDDLE SCHOOL,Middle / Jr. High,inspection,4910 COLLINGSWORTH HOUSTON TX,77026,OPEN,3,1 Houston Ordinance Violation: 4-402.11(B)(1) (Violation) | 2 Houston Ordinance Violation: 6-501.12(A) (Violation) | 3 Houston Ordinance Violation: 6-501.11 (Violation)
2026-04-13,E.M. YOUNG ELEMENTARY,Elementary,inspection,3555 BELLFORT HOUSTON TX,77051,OPEN,1,1 Houston Ordinance Violation: 5-202.12(C) (Violation)
2026-04-13,E.M. YOUNG ELEMENTARY,Elementary,inspection,3555 BELLFORT HOUSTON TX,77051,OPEN,3,1 Houston Ordinance Violation: 6-501.111(B) (Violation) | 2 Houston Ordinance Violation: 4-101.19 (Violation) | 3 Houston Ordinance Violation: 6-501.16 (Violation)
2026-04-13,E.M. YOUNG ELEMENTARY,Elementary,grease_trap,3555 BELLFORT HOUSTON TX,77051,OPEN,0,
2026-04-13,DURHAM ELEMENTARY,Elementary,inspection,4803 BRINKMAN HOUSTON TX,77018,OPEN,1,51 Houston Ordinance Violation: TAC-228.241 (Violation)
2026-04-13,DURHAM ELEMENTARY,Elementary,inspection,4803 BRINKMAN HOUSTON TX,77018,OPEN,0,
2026-04-13,DURHAM ELEMENTARY,Elementary,grease_trap,4803 BRINKMAN HOUSTON TX,77018,OPEN,0,
2026-04-13,DURHAM ELEMENTARY,Elementary,inspection,4803 BRINKMAN HOUSTON TX,77018,OPEN,0,
2026-04-13,DAVID G. BURNET ELEMENTARY,Elementary,inspection,5403 CANAL HOUSTON TX,77011,OPEN,1,1 Houston Ordinance Violation: 5-501.15(A) (Violation)
2026-04-13,DAVID G. BURNET ELEMENTARY,Elementary,grease_trap,5403 CANAL HOUSTON TX,77011,OPEN,0,
2026-04-13,DAVID G. BURNET ELEMENTARY,Elementary,inspection,5403 CANAL HOUSTON TX,77011,OPEN,3,1 Houston Ordinance Violation: 4-201.11 (Violation) | 2 Houston Ordinance Violation: 4-601.11(C) (Violation) | 3 Houston Ordinance Violation: 6-201.17(A) (Violation)
2026-04-13,CLEAR LAKE SENIOR HIGH,High School,grease_trap,2929 BAY AREA BLVD HOUSTON TX,77058,OPEN,0,
2026-04-13,CLEAR LAKE SENIOR HIGH,High School,inspection,2929 BAY AREA BLVD HOUSTON TX,77058,OPEN,3,1 Houston Ordinance Violation: 6-301.12(A) (Violation) | 2 Houston Ordinance Violation: 5-501.114 (Violation) | 3 Houston Ordinance Violation: COH-21-244(b) (Violation)
2026-04-13,BRISCOE ELEMENTARY SCHOOL,Elementary,inspection,321 FOREST HILL HOUSTON TX,77011,OPEN,2,1 Houston Ordinance Violation: 6-501.16 (Violation) | 2 Houston Ordinance Violation: 6-201.17(A) (Violation)
2026-04-13,BRISCOE ELEMENTARY SCHOOL,Elementary,grease_trap,321 FOREST HILL HOUSTON TX,77011,OPEN,0,
2026-04-13,BARBARA JORDAN VOCATIONAL HIGH SCHOOL,High School,inspection,5800 EASTEX FWY HOUSTON TX,77026,OPEN,0,
2026-04-13,BARBARA JORDAN VOCATIONAL HIGH SCHOOL,High School,inspection,5800 EASTEX FWY HOUSTON TX,77026,OPEN,1,1 Houston Ordinance Violation: 5-202.12(A) (Violation)
2026-04-13,ATTUCKS MIDDLE SCHOOL,Middle / Jr. High,inspection,4330 BELLFORT HOUSTON TX,77051,OPEN,2,1 Houston Ordinance Violation: 5-202.12(C) (Violation) | 2 Houston Ordinance Violation: 5-205.15 (Violation)
2026-04-13,ATTUCKS MIDDLE SCHOOL,Middle / Jr. High,inspection,4330 BELLFORT HOUSTON TX,77051,OPEN,5,1 Houston Ordinance Violation: 4-402.11(A)(3) (Violation) | 2 Houston Ordinance Violation: 6-501.11 (Violation) | 3 Houston Ordinance Violation: 6-501.16 (Violation) | 4 Houston Ordinance Violation: 6-101.11(A)(3) (Violation) | 5 Houston Ordinance Violation: 6-303.11(A) (Violation)
2026-04-13,ATTUCKS MIDDLE SCHOOL,Middle / Jr. High,grease_trap,4330 BELLFORT HOUSTON TX,77051,OPEN,0,
2026-04-10,WESLEY ELEMENTARY SCHOOL,Elementary,inspection,800 DILLARD HOUSTON TX,77091,OPEN,0,
2026-04-10,WESLEY ELEMENTARY SCHOOL,Elementary,grease_trap,800 DILLARD HOUSTON TX,77091,OPEN,0,
2026-04-10,WESLEY ELEMENTARY SCHOOL,Elementary,inspection,800 DILLARD HOUSTON TX,77091,OPEN,0,
2026-04-10,PLEASANTVILLE ELEMENTARY,Elementary,inspection,1431 GELLHORN HOUSTON TX,77029,OPEN,1,50 Houston Ordinance Violation: 6-202.14 (Violation)
2026-04-10,PLEASANTVILLE ELEMENTARY,Elementary,grease_trap,1431 GELLHORN HOUSTON TX,77029,OPEN,0,
2026-04-10,BEVERLY HILLS INTERMEDIATE,Middle / Jr. High,inspection,11111 BEAMER HOUSTON TX,77089,OPEN,1,1 Houston Ordinance Violation: 6-501.11 (Violation)
2026-04-10,BEVERLY HILLS INTERMEDIATE,Middle / Jr. High,inspection,11111 BEAMER HOUSTON TX,77089,OPEN,0,
2026-04-10,BEVERLY HILLS INTERMEDIATE,Middle / Jr. High,grease_trap,11111 BEAMER HOUSTON TX,77089,OPEN,0,
2026-04-09,G.H. WHITCOMB ELEMENTARY SCH,Elementary,grease_trap,900 RESEDA HOUSTON TX,77062,OPEN,0,
2026-04-09,G.H. WHITCOMB ELEMENTARY SCH,Elementary,inspection,900 RESEDA HOUSTON TX,77062,OPEN,0,
2026-04-09,CLEAR LAKE INTERMEDIATE SCHOOL,Middle / Jr. High,inspection,15545 EL CAMINO REAL HOUSTON TX,77062,OPEN,2,1 Houston Ordinance Violation: 4-501.11(A) (Violation) | 2 Houston Ordinance Violation: 6-501.11 (Violation)
2026-04-09,CLEAR LAKE INTERMEDIATE SCHOOL,Middle / Jr. High,grease_trap,15545 EL CAMINO REAL HOUSTON TX,77062,OPEN,0,
2026-04-09,CLEAR LAKE INTERMEDIATE SCHOOL,Middle / Jr. High,inspection,15545 EL CAMINO REAL HOUSTON TX,77062,OPEN,0,
2026-04-09,BURNETT ELEMENTARY SCHOOL,Elementary,inspection,11825 TEANECK HOUSTON TX,77089,OPEN,0,
2026-04-09,BURNETT ELEMENTARY SCHOOL,Elementary,inspection,11825 TEANECK HOUSTON TX,77089,OPEN,0,
2026-04-09,BURNETT ELEMENTARY SCHOOL,Elementary,grease_trap,11825 TEANECK HOUSTON TX,77089,OPEN,0,
2026-04-08,LEARNER SUPPORT CENTER,Middle / Jr. High,inspection,2903 FALCON PASS HOUSTON TX,77058,OPEN,1,1 Houston Ordinance Violation: 3-601.12(A) (Violation)
2026-04-08,LEARNER SUPPORT CENTER,Middle / Jr. High,grease_trap,2903 FALCON PASS HOUSTON TX,77058,OPEN,0,
2026-04-08,"FELIX COOK, JR. ELEMENTARY SCHOOL",Elementary,inspection,7115 LOCKWOOD HOUSTON TX,77016,OPEN,3,1 Houston Ordinance Violation: 3-501.17(A) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 5-501.113 (Violation Corrected On Site) | 3 Houston Ordinance Violation: 6-201.17(B) (Violation Repeat)
2026-04-08,"FELIX COOK, JR. ELEMENTARY SCHOOL",Elementary,grease_trap,7115 LOCKWOOD HOUSTON TX,77016,OPEN,0,
2026-04-08,CLEAR LAKE CITY ELEMENTARY SCHOOL,Elementary,inspection,1707 FAIRWIND HOUSTON TX,77062,OPEN,0,
2026-04-08,CLEAR LAKE CITY ELEMENTARY SCHOOL,Elementary,grease_trap,1707 FAIRWIND HOUSTON TX,77062,OPEN,0,
2026-04-08,CLEAR LAKE CITY ELEMENTARY SCHOOL,Elementary,inspection,1707 FAIRWIND HOUSTON TX,77062,OPEN,0,
2026-04-08,CARNEGIE VANGUARD HIGH SCHOOL,High School,inspection,1501 TAFT ST HOUSTON TX,77019,OPEN,0,
2026-04-08,CARNEGIE VANGUARD HIGH SCHOOL,High School,inspection,1501 TAFT ST HOUSTON TX,77019,OPEN,3,1 Houston Ordinance Violation: TAC-228.31(b) (Violation Corrected On Site) | 2 Houston Ordinance Violation: 4-601.11(C) (Violation) | 3 Houston Ordinance Violation: 6-201.17(A) (Violation)
2026-04-08,ARMAND BAYOU ELEMENTARY SCHOOL,Elementary,inspection,16000 HICKORY KNOLL HOUSTON TX,77059,OPEN,1,1 Houston Ordinance Violation: 6-501.11 (Violation)
2026-04-08,ARMAND BAYOU ELEMENTARY SCHOOL,Elementary,inspection,16000 HICKORY KNOLL HOUSTON TX,77059,OPEN,0,
2026-04-08,ARMAND BAYOU ELEMENTARY SCHOOL,Elementary,grease_trap,16000 HICKORY KNOLL HOUSTON TX,77059,OPEN,1,1 Houston Ordinance Violation: COH-47-512(b) (Violation)
2026-04-07,LONGFELLOW ELEMENTARY SCHOOL,Elementary,grease_trap,3617 NORRIS DR HOUSTON TX,77025,OPEN,0,
2026-04-07,LONGFELLOW ELEMENTARY SCHOOL,Elementary,inspection,3617 NORRIS DR HOUSTON TX,77025,OPEN,0,
2026-04-07,KIPP Intrepid MS,Middle / Jr. High,grease_trap,5402 LAWNDALE HOUSTON TX,77023,OPEN,0,
2026-04-07,KIPP Intrepid MS,Middle / Jr. High,inspection,5402 LAWNDALE HOUSTON TX,77023,OPEN,1,1 Houston Ordinance Violation: 3-501.17(A) (Violation Corrected On Site)
2026-04-07,KIPP EXPLORE PS,Elementary,grease_trap,5402 LAWNDALE AVE HOUSTON TX,77023,OPEN,0,
2026-04-07,KIPP EXPLORE PS,Elementary,inspection,5402 LAWNDALE AVE HOUSTON TX,77023,OPEN,0,
2026-04-07,KIPP EAST END HS,High School,inspection,5402 LAWNDALE AVE HOUSTON TX,77023,OPEN,2,1 Houston Ordinance Violation: 4-601.11(C) (Violation) | 2 Houston Ordinance Violation: 6-501.12(A) (Violation)
2026-04-07,KIPP EAST END HS,High School,grease_trap,5402 LAWNDALE AVE HOUSTON TX,77023,OPEN,0,
2026-04-07,DEAR MAMA SUSIE'S,High School,inspection,2101 W LITTLE YORK RD HOUSTON TX,77091,OPEN,0,
2026-04-06,WILLOW CREEK ELEMENTARY,Elementary,inspection,2002 WILLOW TERRACE HUMBLE TX,77339,OPEN,0,
2026-04-06,WILLOW CREEK ELEMENTARY,Elementary,grease_trap,2002 WILLOW TERRACE HUMBLE TX,77339,OPEN,1,1 Houston Ordinance Violation: COH-47-512(b) (Violation)
2026-04-06,SHERMAN ELEMENTARY,Elementary,inspection,1909 MCKEE ST HOUSTON TX,77009,OPEN,1,3 Houston Ordinance Violation: 6-301.12(A) (Violation Corrected On Site)
2026-04-06,SHERMAN ELEMENTARY,Elementary,grease_trap,1909 MCKEE ST HOUSTON TX,77009,OPEN,0,
2026-04-06,MARSHALL MIDDLE SCHOOL,Middle / Jr. High,inspection,1115 NOBLE HOUSTON TX,77009,OPEN,5,14 Houston Ordinance Violation: 3-501.16(A)(1) (Violation Corrected On Site) | 32 Houston Ordinance Violation: 6-202.15(C) (Violation) | 33 Houston Ordinance Violation: 6-501.112 (Violation Corrected On Site) | 51 Houston Ordinance Violation: 5-501.11 (Violation Repeat) | 52 Houston Ordinance Violation: 6-501.12(A) (Violation Corrected On Site)
2026-04-06,MARSHALL MIDDLE SCHOOL,Middle / Jr. High,grease_trap,1115 NOBLE HOUSTON TX,77009,OPEN,0,
2026-04-06,MACGREGOR ELEMENTARY,Elementary,inspection,4801 LA BRANCH HOUSTON TX,77004,OPEN,6,1 Houston Ordinance Violation: 4-402.11(B)(1) (Violation) | 2 Houston Ordinance Violation: 5-202.11(A)A (Violation) | 3 Houston Ordinance Violation: 6-202.14 (Violation) | 4 Houston Ordinance Violation: 6-201.13(B) (Violation) | 5 Houston Ordinance Violation: 6-501.12(A) (Violation) | 6 Houston Ordinance Violation: 6-501.11 (Violation)
2026-04-06,FONDREN ELEMENTARY SCHOOL,Elementary,inspection,12405 CARLSBAD HOUSTON TX,77085,OPEN,7,1 Houston Ordinance Violation: 6-202.15(A) (Violation) | 2 Houston Ordinance Violation: 4-402.11(A)(3) (Violation) | 3 Houston Ordinance Violation: 4-601.11(C) (Violation) | 4 Houston Ordinance Violation: 6-101.11(A)(3) (Violation) | 5 Houston Ordinance Violation: 6-501.11 (Violation) | 6 Houston Ordinance Violation: 6-201.13(B) (Violation) | 7 Houston Ordinance Violation: 6-303.11(C) (Violation)
2026-04-06,FONDREN ELEMENTARY SCHOOL,Elementary,grease_trap,12405 CARLSBAD HOUSTON TX,77085,OPEN,0,
2026-04-06,ELM GROVE ELEMENTARY,Elementary,inspection,2815 CLEAR RIDGE HUMBLE TX,77339,OPEN,1,1 Houston Ordinance Violation: 2-402.11 (Violation Corrected On Site)
2026-04-06,ELM GROVE ELEMENTARY,Elementary,grease_trap,2815 CLEAR RIDGE HUMBLE TX,77339,OPEN,1,1 Houston Ordinance Violation: COH-47-512(b) (Violation)
2026-04-06,BLACKSHEAR ELEMENTARY,Elementary,inspection,2900 HOLMAN HOUSTON TX,77004,OPEN,3,1 Houston Ordinance Violation: 5-202.11(A)A (Violation) | 2 Houston Ordinance Violation: 6-501.12(A) (Violation) | 3 Houston Ordinance Violation: 6-501.11 (Violation)
2026-04-02,MOORE ELEMENTARY,Elementary,inspection,8880 SOUTHBLUFF HOUSTON TX,77089,OPEN,2,1 Houston Ordinance Violation: 4-501.11(A) (Violation Repeat) | 2 Houston Ordinance Violation: 5-202.11(A)A (Violation Repeat)
2026-04-02,MOORE ELEMENTARY,Elementary,inspection,8880 SOUTHBLUFF HOUSTON TX,77089,OPEN,3,1 Houston Ordinance Violation: 4-501.11(A) (Violation) | 2 Houston Ordinance Violation: 5-103.11(B) (Violation) | 3 Houston Ordinance Violation: 5-202.11(A)A (Violation)
